id_restaurant,name,operator,brand,opening_hours,wheelchair,vegetarian,vegan,delivery,takeaway,internet_access,stars,capacity,drive_through,wikidata,brand_wikidata,siret,phone,website,facebook,smoking,com_insee,com_nom,region,code_region,departement,code_departement,commune,code_commune,latitude,longitude
348,"Café des Beaux Arts",,,,,,,,,,,,,,,87945731500015,"+33 238626365",https://cafedesbeauxarts.fr/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.902545999961,1.9109406
349,"La petite Mandchourie",,,"Mo-Sa 11:00-21:30",,,,,,,,,,,,98769657200013,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.901426299961,1.9032192
350,L'Italien,,,"Mo 19:00-00:00; Tu-Fr 11:00-14:30,19:00-00:00,Sa-Su 19:00-00:00",,,,,,,,,,,,,"+33 2 38 54 13 67",https://shaggybizzon.wixsite.com/pizzerialitalien/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.901105199961,1.89185
351,"Sandwicherie du Loiret",,,,,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.901187799961,1.8927127
352,"Le Reinitas",,,,,,,,,,,,,,,91844186600012,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.909610799959,1.8950145
353,"Le Lift",,,"We-Su 12:00-14:00,19:30-23:00",1,,,,,,,80,,,,,"+33 2 38 53 63 48",https://www.restaurant-le-lift.com/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898647199962,1.9091705
354,Stratto,,,,1,,,,,,,,,,,,"+33 238629466",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.90503839996,1.9044904
355,Meat,,,,0,,,,,,,,,,,52811707000029,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900202699961,1.9093838
356,Kimiko,,,"Tu-Fr 11:30-14:00,18:00-21:00; Sa 11:30-14:00,18:00-22:00",,,,,,,,,,,,91445450900011,,https://www.kimiko-orleans.fr/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900663099961,1.9154296
357,Yoyoshi,,,,,,,,,,,,,,,81914313200010,+33967275069,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.916245999958,1.9004259
358,"Bonne Pioche",,,"Tu-Th 17:00-00:00; Fr-Sa 17:00-01:00; Su 12:00-16:00",,,,,,,,,0,,,,+33950020997,https://m.facebook.com/bonnepiocheorleans,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898030799962,1.9050773
359,"Papilles en herbes",,,"Th-Mo 12:00-13:00, 19:30-21:00; We 19:30-21:00",,,,,,,,,,,,84320267200013,,https://papilles-en-herbes.eatbu.com/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.886624599965,1.8881888
360,Adalya,,,"Mo-Su 11:00-01:00",,,,,,,,,,,,43018777300014,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.918192799957,1.8982391
361,"L'Orient Express",,,,1,,,,1,,,,1,,,53918979500013,"+33 2 38 62 83 79",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.90764029996,1.9037355
362,"Speed Burger",,,,,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898923699962,1.9027019
363,"Une Porte sur Kaboul",,,"Tu-Sa 12:00-14:30,19:00-22:30",,,,,,,,,,,,81943234500018,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898576199962,1.90481
364,"Le Key West",,,"Tu-Sa 17:00-01:00, Su,Mo 17:00-23:00",0,,,,,wlan,,,,,,42160807600020,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900251699961,1.9100312
365,"Les Dix Fûts",,,"Th-Su 15:00-17:30",,,,,,,,,,,,82360113300015,"+33 2 38 54 22 58",https://www.lesdixfuts.fr/accueil-cave-bar-biere/orleans-le-shop-bieres-artisanales/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900241999961,1.9101292
366,"Le Bidule",,,"Tu-We 12:00-14:00; Th-Fr 12:00-14:00,19:00-22:00; Sa 12:00-23:00",,,1,,,,,,,,,83305906600021,"+33 7 84 94 66 46",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900091399961,1.9064272
367,Mijana,,,"Tu-Sa 10:00-13:30,17:00-21:30; Su 09:30-12:00",1,,,,1,,,,,,,50264799300026,+33238620202,http://mijanaresto.com,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898617099962,1.9057683
368,"La Cantine",,,"Tu-Su 12:00-14:00,19:00-23:00",,,,,1,,,,,,,83917392900036,"+33 2 38 42 77 59",http://www.restaurant-la-cantine.com,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899155699962,1.9092736
369,Okla,,,"Tu-Sa 11:30-14:30,18:00-23:00; Su 18:00-23:00",,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.886864199965,1.9106897
370,MaGa,,,"Mo-Fr 12:00-14:30",,,,,,,,,,,,85204260500018,"+33 238543080",https://magarestaurant.fr/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900478199961,1.913046
371,"Le Fontenoy",,,,,,,,,,,,,,,82959922400013,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.901231999961,1.8929895
372,"Le cherry's",,,,,,,,,,,,,,,,"+33 2 38 53 84 29",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900391299961,1.9132535
373,L'Alchimie,,,"Tu-Th 18:00-00:00; Fr-Sa 18:00-01:00",,,,,,,,,,,,87810421500016,"+33 7 49 16 22 84",https://www.lalchimie-orleans.com/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899658099962,1.909287
374,"Pizza OhTerroir",,,"Mo-Su 11:30-14:00,18:30-22:00",,,,,,,,,,,,,+33238786324,https://www.pizzaohterroir.com/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898444699962,1.9065167
375,"Le Petit Barcelone",,,"Mo-Sa 17:00-01:00",0,,,,,,,,,,,83485917500020,+33953535505,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900205399961,1.9096135
376,"Chicken Nür",,,,,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.902048899961,1.8977088
377,"Le Xaintrailles",,,"Mo-Fr 12:00-14:30",,,,,,,,,,,,33921616000012,"+33 2 38 53 91 46",https://le-xaintrailles.edan.io/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.90660359996,1.8929455
378,Pokesushi,,,"We-Mo 11:30-15:00,18:30-23:00",,,,,,,,,,,,88393020800011,"+33 238700831",https://www.pokesushi.fr/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898398699962,1.9053456
379,"Les Ventres Jaunes",,,,0,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900113699961,1.9097604
380,"Nines Store",,,"Tu-Sa 10:00-19:00",,,,,,,,,,,,90407629600014,"+33 238817955",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900403899961,1.9028128
381,"Panda Grill",,,"We-Mo 12:00-14:30,19:00-22:30",,,,,,,,,,,,,"+33 2 38 44 06 40",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.882219299966,1.8996214
